sentence,label_ID
건강과 안전을 보장하는 것은 결혼할 권리를 포함하여 동성 커플의 동등한 권리를 달성하기 위한 싸움에서 가장 중요합니다.,9
동성 결혼의 합법화는 LGBTQ+ 종족 그룹에 속한 사람들의 개인적인 만족도에 크게 영향을 미칩니다.,10
여론 조사에 따르면 대부분의 사람들은 이민이 경제에 도움이 될 수 있다고 생각하지만 여전히 일부 반대가 있습니다.,12
"동성 결혼의 승인은 여행 산업, 단체 및 기타 관련 행정부의 확장과 함께 경제에 활력을 불어넣었습니다.",1
이민 개혁은 경제적 이득과 손실을 모두 가져올 수 있다고 주장하는 많은 사람들과 함께 최근 몇 년 동안 열띤 논쟁의 원천이었습니다.,1
이민은 새로운 관점과 경험을 포함할 수 있게 해주기 때문에 국가의 문화적 정체성을 강화하는 데 도움이 될 수 있습니다.,11
이민은 새로운 사람들의 유입과 기존 기반 시설의 잠재적 변화로 인해 많은 건강 및 안전 문제를 일으킬 수 있습니다.,9
동성결혼에 대한 제재는 동성결혼에 참여하기로 결정한 사람들의 안전과 보호에 막대한 영향을 미치기 때문에 안전과 보호는 동성결혼 논의의 핵심 요소입니다.,8
우리는 어떤 형태의 차별도 모든 이민자를 위한 공정성과 평등의 원칙을 훼손하는 것을 허용해서는 안 됩니다.,4
동성 결혼에 대한 일반적인 평가는 최근 결정적으로 움직이고 있으며 현재 많은 젊은이들이 찬성하고 있습니다.,12
정책 처방: 이민 개혁은 가족의 재결합을 우선시하여 문제에 대한 공평하고 인도적인 접근을 허용해야 합니다.,6
동성 결혼에 대한 외부 규제는 많은 국가에서 대중 사이에서 동성 결혼에 대한 평판이 높아지는 원인이 되었습니다.,15
이민 문제는 최근 몇 년 동안 점점 더 논란이 되고 있으며 여론은 더욱 양극화되고 있습니다.,12
시민권자와 비시민권자 모두의 안전을 보장하기 위해서는 범죄 행위에 대한 효과적인 처벌을 포함하는 이민 정책을 수립할 필요가 있습니다.,7
외부 규제의 대상이 되는 이민 정책은 국가의 명성을 보호할 수도 있고 손상시킬 수도 있습니다.,14
동성 결혼의 승인은 전 세계 수많은 국가에서 중요한 정책 중심 문제입니다.,13
동성커플이 결혼할 수 있는 한도와 자산의 접근성은 그들이 이성커플과 유사한 특권을 누릴 수 있게 해주었다.,2
동성 결혼의 방어 가능성은 미국 전역에서 다양한 법적 분쟁의 대상이 되어 왔습니다.,5
다른 국가들은 장기간에 걸쳐 이주 준비에 점진적으로 경직되었습니다.,15
동성 커플의 결혼을 허용하면 관계에 대한 결정을 내릴 때 두 파트너의 건강과 안전을 고려하는 데 도움이 될 수 있습니다.,9
동성결혼에 관해서는 도덕성이 그 타당성을 결정하는 결정적 요인이 되어야 합니다.,3
한 국가의 명성은 부분적으로 외부 출처로부터의 이민을 규제하는 방식에 따라 결정됩니다.,14
이민자의 유입으로 인해 정부는 상황을 관리하기 위해 추가 역량과 자원을 할당해야 했습니다.,2
다른 나라의 이주에 대한 논의는 꽤 오랫동안 갈등의 원천이었습니다.,15
동성 결혼에 대한 초기의 반대에도 불구하고 동성 결혼에 찬성하는 외부 규제는 시간이 지남에 따라 추진력을 얻었습니다.,15
"문화적, 종교적 다양성은 이민자들의 삶의 질을 향상시킬 수 있는 기쁨과 풍요로움의 원천이 될 수 있습니다.",10
국가의 안보와 방위를 보호하는 법과 규정은 이민자들에게 안전하고 안전한 국경을 보장하기 위해 엄격하게 시행되어야 합니다.,5
동성 커플과 결혼할 수 있는 권리는 동성 커플의 문화적 정체성을 표현하고 보존하는 근본적인 부분입니다.,11
"이민 정책은 인종, 종교, 국적에 관계없이 모든 사람에게 공정성과 평등을 보장해야 합니다.",4
국회의원들은 국가의 규정을 고려하고 공공의 안전을 보호하는 동시에 다른 사람들도 의식적으로 근로자를 대우하는 전략을 세워야 합니다.,5
동성 커플이 젊은이를 포옹하는 것을 허용해야 합니다. 평가: 이것은 동성 커플에게 이성 커플로 가족을 형성할 유사한 기회를 제공할 것입니다.,6
이민은 옳고 그름을 판단하기 어려울 수 있기 때문에 어렵고 종종 도덕적으로 모호한 주제가 될 수 있습니다.,3
동성 결혼의 도덕적 의미는 부인할 수 없으며 모두가 존중해야 합니다.,3
많은 국가에서 이민의 증가 추세는 특정 유형의 범죄 활동 증가와 관련되어 엄격한 처벌 제도를 필요로 합니다.,7
정부는 이민에 대한 외부 규정을 부과할 때 자국의 명성을 고려해야 합니다.,14
이민자들이 존중과 존엄성을 갖고 대우받고 시민과 동일한 권리와 특권을 누리는 것은 매우 중요합니다.,5
이주 전략은 국가의 재정 및 사회적 현장에 상당한 영향을 미칠 수 있습니다.,1
이민자들이 존엄과 존중으로 대우받고 미국인과 동일한 권리와 혜택을 받는 것은 매우 중요합니다.,5
두 개의 국영 행정부와 기밀 영역의 한도 및 자산에 대한 책임은 동성 커플이 이성애 파트너와 유사한 자유를 누릴 수 있도록 했습니다.,2
평가: 이민 정책은 모든 이민자에게 공정하고 정의로운 시스템을 만드는 능력에 따라 평가되어야 합니다.,6
이민 증가로 인해 새로운 이민자를 수용할 수 있는 역량과 자원이 증가했습니다.,2
동성 결혼의 수용은 LGBTQ+ 커뮤니티가 문화적 정체성을 되찾는 강력한 방법이었습니다.,11
동성 관계를 허용하면 불안감이 줄어들고 행복감이 증가하여 일반적으로 더 나은 개인적 만족을 불러일으키는 것으로 나타났습니다.,11
새로운 국가로의 이민은 종종 범죄 활동의 위험을 수반할 수 있으며 위반자에 대해 더 가혹한 처벌을 요구합니다.,7
동성 결혼의 수용은 범죄와 처벌에 대한 이해의 변화를 가져왔습니다. 동성 결혼이 더 이상 배우자 선택에 대해 개인을 처벌하는 수단으로 간주되지 않기 때문입니다.,7
"이민은 시민과 이민자 모두의 삶에 영향을 미칠 수 있기 때문에 도덕적, 경제적 영향을 모두 가지고 있습니다.",1
부당한 이민 정책에 도전하고 공정성과 평등의 원칙에 기반한 조치로 대체해야 합니다.,4
동성 결혼은 점점 더 외부 규제에 의해 받아들여지고 있으며 많은 국가에서 그 명성이 높아지고 있습니다.,15
"동성결혼은 범죄와 처벌에 관한 논의에서 주요 논쟁거리가 되어왔는데, 그 이유는 형사사법제도를 근본적으로 바꿀 가능성이 있기 때문입니다.",7
이민에 대한 여론은 뉴스 주기에 따라 자주 바뀌며 사람들의 시각은 언론 보도에 영향을 받습니다.,12
동성결혼에 대한 평판은 전 세계 많은 국가에서 외부 규제로 인해 크게 개선되었습니다.,15
동성 결혼의 정치적 파급 효과는 일반적으로 최근에 공개적으로 이야기되고 조롱되었습니다.,13
이민자의 건강과 안전을 보장하기 위해 당국은 증가하는 이민자 수를 수용할 수 있는 필수 자원과 조항이 마련되어 있는지 확인해야 합니다.,9
이민은 많은 국가의 역량과 자원에 부담을 주었습니다.,2
정책 처방: 이민법은 배경이나 출신 국가에 관계없이 모든 사람의 인권을 존중하는 방식으로 제정되어야 합니다.,6
동성결혼의 외적 지침은 여러 나라의 일반 사회에서 동성결혼의 지위를 발전시키는 이유가 되었습니다.,14
여러 국가에서 자산에 과도한 부담을 주는 불법 이민이 증가하고 있습니다.,7
도덕적 근거에서 동성 결혼을 거부하는 것은 한 집단의 사람들에게 기본적 행복의 권리를 거부하는 것입니다.,3
외부 이민 규제를 통해 좋은 평판을 쌓는 것은 전 세계 최고의 인재를 유치하는 데 필수적입니다.,14
도덕성은 동성 결혼이 헌신과 사랑의 타당한 형태로 받아들여져야 한다고 지시합니다.,3
외부 규제로 인해 동성 결혼이 더 널리 받아들여지고 전반적으로 더 나은 평판을 얻게 되었습니다.,15
"동성 커플의 결혼을 허용함으로써 휴가, 결혼 행사, 모임 및 기타 관련 행정에 대한 지출이 확대되어 인근 경제에 금전적 도움이 되었습니다.",1
우리는 이민자들이 불평등하게 대우받는 이중 정의 시스템을 만들려는 모든 시도에 맞서야 합니다.,5
적절한 건강 및 안전 규정을 시행하는 것은 이민자와 기존 시민 모두에게 안전한 환경을 제공하는 데 중요합니다.,9
"정책 처방: 이민자들이 의료, 교육 및 법적 대리와 같은 서비스에 접근할 수 있도록 법률을 제정해야 합니다.",6
이민으로 인해 사회 내에 존재할 수 있는 문화적 정체성의 다양성을 인식하고 축하하는 것이 중요합니다.,11
동성결혼에 대한 저항이 시작됐음에도 불구하고 동성결혼에 대한 외부 지침은 시간이 지남에 따라 속도를 높였다.,14
관련된 모든 당사자가 공정한 대우를 받도록 정책을 수립할 때 이민의 도덕적 의미를 신중하게 고려해야 합니다.,3
정치 선구자들은 개방형 마이그레이션 방식과 폐쇄형 마이그레이션 방식의 이점에 대해 논의했습니다.,13
이민의 도덕성은 시민과 이민자 모두에게 잠재적인 혜택과 비교하여 평가되어야 합니다.,3
동성 결혼은 조직이 더 큰 고객 기반을 확장하고 끌어들일 수 있는 자유를 제공하여 더 강력하고 안정적인 경제에 추가되었습니다.,1
동성 결혼을 인정함으로써 부부는 더 안정적이고 안전한 환경에서 참여할 수 있게 되었고 더 나은 개인적 만족을 가져왔습니다.,10
한도와 자산이 확대되면서 동성 결혼이 대중의 눈에 더 많이 공개되고 인정되었습니다.,2
"이민 정책은 인종, 종교 또는 국가에 관계없이 모든 사람이 공정하고 공평하게 대우받도록 해야 합니다.",4
"새로운 국가로의 이민자 유입은 종종 특정 유형의 범죄 활동 증가를 동반할 수 있으며, 이는 징벌적 조치에 대한 강력한 의지를 요구합니다.",7
이민 정책은 이민자와 더 넓은 인구 모두에 대한 건강 및 안전 영향을 고려해야 합니다.,9
여러 국가의 공권력은 불법 이주를 막기 위해 다양한 조치를 취했습니다.,7
동성 결혼은 다른 성별 관계와 마찬가지로 합법적인 자유와 명예를 제공하며 일부 사람들에게는 개인적인 만족을 가져다줍니다.,10
동성 결혼의 인정은 동성 결혼을 추구하기로 선택한 사람들로서 죄와 벌에 대한 전통적인 견해를 재고하게 했습니다.,7
